file,class,method,variable,usage
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./som/Vector.java,som.Vector,append/1[java.lang.Object],cvxnt,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./som/Vector.java,som.Vector,append/1[java.lang.Object],fnlia,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Harness.java,Harness,main/1[java.lang.String[]],twexb,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Harness.java,Harness,main/1[java.lang.String[]],zzzlm,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Harness.java,Harness,processArguments/1[java.lang.String[]],zdgxx,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Harness.java,Harness,processArguments/1[java.lang.String[]],ftmca,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Json.java,Json,Json/0,kdbxt,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Json.java,Json,verifyResult/1[java.lang.Object],rfzvb,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Json.java,Json,verifyResult/1[java.lang.Object],wrrgg,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Json.java,Json,verifyResult/1[java.lang.Object],xhaht,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Json.java,Json,verifyResult/1[java.lang.Object],jazlt,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Json.java,Json,verifyResult/1[java.lang.Object],nklaz,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Json.java,Json,verifyResult/1[java.lang.Object],yutbd,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Json.java,Json,verifyResult/1[java.lang.Object],qpude,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Json.java,Json,verifyResult/1[java.lang.Object],nhyij,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Json.java,Json,verifyResult/1[java.lang.Object],eqhxw,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Json.java,Json,benchmark/0,qbnby,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Json.java,Json,benchmark/0,dugtb,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Benchmark.java,Benchmark,innerBenchmarkLoop/1[int],mepob,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Benchmark.java,Benchmark,innerBenchmarkLoop/1[int],qhncl,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Benchmark.java,Benchmark,innerBenchmarkLoop/1[int],vxsyv,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./Benchmark.java,Benchmark,innerBenchmarkLoop/1[int],jmkpi,1
